Line,Timestamp,Passengers,Gone_up,Went_down
9,1542901773,13,4,0
9,1542901849,17,5,1
9,1542901934,20,5,2
9,1542902038,26,6,0
9,1542902144,27,2,1
9,1542902307,27,0,0
9,1542902325,28,1,0
9,1542902474,0,0,28
9,1542902665,19,19,0
9,1542902738,20,1,0
9,1542902898,20,0,0
9,1542902981,20,0,0
9,1542903006,24,6,2
9,1542903075,26,5,3
9,1542903159,20,1,7
9,1542903295,19,2,3
9,1542903335,15,3,7
9,1542903392,14,1,2
9,1542903449,12,0,2
9,1542903486,10,0,2
9,1542903576,10,0,0
9,1542903633,10,0,0
9,1542903665,10,0,0
9,1542903724,10,0,0
9,1542903780,2,0,8
9,1542903844,2,0,0
9,1542903909,1,0,1
9,1542903974,1,0,0
9,1542904039,1,0,0
9,1542904090,1,0,0
9,1542904114,0,0,1
9,1542904243,0,0,0
9,1542904255,2,2,0
9,1542904341,2,0,0
9,1542904430,2,0,0
9,1542904494,2,0,0
9,1542904531,2,0,0
9,1542904601,9,7,0
9,1542904675,10,1,0
9,1542904723,11,1,0
9,1542904801,13,3,1
9,1542904859,15,2,0
9,1542904947,14,0,1
9,1542905099,14,0,0
9,1542905156,14,1,1
9,1542905231,11,0,3
9,1542905295,12,1,0
9,1542905425,13,1,0
9,1542905543,13,0,0
9,1542905593,0,0,13
9,1542905978,1,1,0
9,1543127248,0,0,0
9,1543127346,0,0,0
9,1543127379,0,0,0
9,1543127421,0,0,0
9,1543127452,0,0,0
9,1543127528,1,1,0
9,1543127568,1,0,0
9,1543127611,1,0,0
9,1543127655,1,0,0
9,1543127729,0,0,1
9,1543127785,0,0,0
9,1543127833,0,0,0
9,1543127906,0,0,0
9,1543127912,0,0,0
9,1543128054,0,0,0
9,1543128096,0,0,0
9,1543128185,1,1,0
9,1543128241,1,0,0
9,1543128274,1,0,0
9,1543128326,1,0,0
9,1543128365,1,0,0
9,1543128419,1,0,0
9,1543128459,1,0,0
9,1543128514,1,0,0
9,1543128559,1,0,0
9,1543128631,1,0,0
9,1543128683,1,0,0
9,1543128730,1,0,0
9,1543128774,0,0,1
9,1543129288,2,2,0
9,1543129412,2,0,0
9,1543129457,2,0,0
9,1543129505,2,0,0
9,1543129559,2,0,0
9,1543129601,1,0,1
9,1543129703,0,0,1
9,1543129824,0,0,0
9,1543129863,0,0,0
9,1543129935,0,0,0
9,1543129964,0,0,0
9,1543130029,0,0,0
9,1543130108,0,0,0
9,1543130115,0,0,0
9,1543130271,1,1,0
9,1543130427,1,0,0
9,1543130584,1,0,0
9,1543130641,1,0,0
9,1543130678,1,0,0
9,1543130719,0,0,1
9,1543130776,0,0,0
9,1543130834,1,1,0
9,1543130909,1,0,0
9,1543130948,1,0,0
9,1543131080,3,2,0
9,1543131155,3,0,0
9,1543131278,3,0,0
9,1543131362,3,0,0
9,1543131404,0,0,3
9,1543131948,2,2,0
9,1543132064,3,1,0
9,1543132112,3,0,0
9,1543132182,2,0,1
9,1543132278,2,0,0
9,1543132368,2,0,0
9,1543132426,2,0,0
9,1543132468,2,0,0
9,1543132506,2,0,0
9,1543132564,1,0,1
9,1543132637,0,0,1
9,1543132673,0,0,0
9,1543132778,0,0,0
9,1543132783,0,0,0
9,1543132970,0,0,0
9,1543133158,0,0,0
9,1543133346,0,0,0
9,1543133396,0,0,0
9,1543133434,0,0,0
9,1543133487,0,0,0
9,1543133508,0,0,0
9,1543133572,1,1,0
9,1543133623,1,0,0
9,1543133655,1,0,0
9,1543133733,3,2,0
9,1543133862,3,0,0
9,1543133918,3,0,0
9,1543133934,2,0,1
9,1543134034,0,0,2
9,1543134305,2,2,0
9,1543134576,4,2,0
9,1543134847,4,0,0
9,1543134891,4,0,0
9,1543134972,2,0,2
9,1543135080,2,0,0
9,1543135152,2,0,0
9,1543135253,2,0,0
9,1543135281,2,1,1
9,1543135381,2,0,0
9,1543135409,2,0,0
9,1543135456,2,0,0
9,1543135532,2,0,0
9,1543135538,0,0,2
9,1543135676,2,2,0
9,1543135814,2,0,0
9,1543135953,2,0,0
9,1543136012,2,0,0
9,1543136055,2,0,0
9,1543136113,2,0,0
9,1543136135,2,0,0
9,1543136176,2,0,0
9,1543136262,2,0,0
9,1543136343,2,0,0
9,1543136435,2,0,0
9,1543136574,2,0,0
9,1543136634,2,0,0
9,1543136721,2,0,0
9,1543136765,0,0,2
9,1543137427,8,8,0
9,1543137506,8,0,0
9,1543137590,7,0,1
9,1543137634,7,0,0
9,1543137733,6,0,1
9,1543137771,6,0,0
9,1543137861,4,0,2
9,1543137926,3,0,1
9,1543138033,3,0,0
9,1543138111,2,1,2
9,1543138133,2,0,0
9,1543138216,1,0,1
9,1543138342,1,0,0
9,1543138350,0,0,1
9,1543138534,1,1,0
9,1543138569,1,0,0
9,1543138647,1,0,0
9,1543138710,1,0,0
9,1543138805,3,2,0
9,1543138866,3,0,0
9,1543138891,3,0,0
9,1543139010,11,8,0
9,1543139115,13,2,0
9,1543139188,12,1,2
9,1543139311,16,4,0
9,1543139419,17,1,0
9,1543139480,17,0,0
9,1543139542,17,0,0
9,1543139598,0,0,17
9,1543140170,10,10,0
9,1543140231,10,0,0
9,1543140344,10,0,0
9,1543140471,11,1,0
9,1543140505,6,1,6
9,1543140594,7,1,0
9,1543140704,7,0,0
9,1543140743,0,0,7
9,1543140864,0,0,0
9,1543140931,0,0,0
9,1543140960,0,0,0
9,1543141010,0,0,0
9,1543141088,0,0,0
9,1543141094,0,0,0
9,1543141295,4,4,0
9,1543141326,4,0,0
9,1543141389,4,0,0
9,1543141464,5,1,0
9,1543141489,11,6,0
9,1543141592,11,0,0
9,1543141614,11,0,0
9,1543141714,17,8,2
9,1543141802,17,0,0
9,1543141887,18,2,1
9,1543141981,18,3,3
9,1543142113,19,1,0
9,1543142218,12,0,7
9,1543142273,12,0,0
9,1543142319,0,0,12
9,1543142786,3,3,0
9,1543142909,5,2,0
9,1543142940,5,0,0
9,1543143038,4,0,1
9,1543143104,5,1,0
9,1543143262,5,1,1
9,1543143359,5,0,0
9,1543143448,5,0,0
9,1543143495,5,0,0
9,1543143556,2,0,3
9,1543143600,2,0,0
9,1543143676,2,0,0
9,1543143753,1,0,1
9,1543143778,0,0,1
9,1543143998,3,3,0
9,1543144029,3,0,0
9,1543144089,3,0,0
9,1543144138,7,4,0
9,1543144197,7,0,0
9,1543144304,8,1,0
9,1543144324,8,0,0
9,1543144368,8,0,0
9,1543144437,10,2,0
9,1543144494,11,1,0
9,1543144575,12,5,4
9,1543144620,12,0,0
9,1543144748,11,0,1
9,1543144811,11,0,0
9,1543144855,0,0,11
9,1543145507,8,8,0
9,1543145610,9,1,0
9,1543145687,9,0,0
9,1543145780,9,0,0
9,1543145792,5,0,4
9,1543145863,4,0,1
9,1543145942,3,0,1
9,1543146012,4,2,1
9,1543146122,4,0,0
9,1543146185,3,0,1
9,1543146211,3,0,0
9,1543146270,3,0,0
9,1543146341,1,0,2
9,1543146365,0,0,1
9,1543146630,0,0,0
9,1543146667,0,0,0
9,1543146742,1,1,0
9,1543146827,1,0,0
9,1543146887,1,0,0
9,1543146966,3,2,0
9,1543147009,4,1,0
9,1543147081,4,0,0
9,1543147125,4,0,0
9,1543147174,2,0,2
9,1543147301,4,2,0
9,1543147412,4,0,0
9,1543147482,4,0,0
9,1543147495,6,2,0
9,1543147584,0,0,6
9,1543148146,5,5,0
9,1543148248,8,3,0
9,1543148305,8,0,0
9,1543148370,7,0,1
9,1543148387,7,1,1
9,1543148527,8,1,0
9,1543148554,6,0,2
9,1543148671,5,1,2
9,1543148759,4,0,1
9,1543148864,3,0,1
9,1543148913,3,0,0
9,1543148995,3,0,0
9,1543149065,3,0,0
9,1543149071,0,0,3
9,1543149274,2,2,0
9,1543149309,4,4,2
9,1543149366,4,0,0
9,1543149454,5,1,0
9,1543149511,5,0,0
9,1543149569,5,0,0
9,1543149592,5,0,0
9,1543149645,5,0,0
9,1543149754,5,0,0
9,1543149865,7,4,2
9,1543150005,7,0,0
9,1543150057,7,0,0
9,1543150106,7,0,0
9,1543150121,5,0,2
9,1543150222,0,0,5
9,1543150857,26,26,0
9,1543150954,29,3,0
9,1543151028,27,0,2
9,1543151166,27,0,0
9,1543151321,12,0,15
9,1543151445,12,0,0
9,1543151506,11,0,1
9,1543151595,8,0,3
9,1543151707,2,0,6
9,1543151775,2,0,0
9,1543151802,1,1,2
9,1543151853,1,0,0
9,1543151929,1,0,0
9,1543151935,0,0,1
9,1543152086,1,1,0
9,1543152133,1,0,0
9,1543152220,1,0,0
9,1543152309,2,1,0
9,1543152373,2,0,0
9,1543152431,2,0,0
9,1543152451,2,0,0
9,1543152533,2,0,0
9,1543152591,2,0,0
9,1543152640,7,5,0
9,1543152795,9,5,3
9,1543153002,9,0,0
9,1543153207,9,0,0
9,1543153273,11,2,0
9,1543153334,0,0,11
9,1543153471,11,11,0
9,1543153563,14,3,0
9,1543153648,13,0,1
9,1543153760,11,1,3
9,1543153881,12,1,0
9,1543153940,10,0,2
9,1543153992,7,0,3
9,1543154047,4,0,3
9,1543154115,3,0,1
9,1543154214,1,0,2
9,1543154266,0,0,1
9,1543154333,0,0,0
9,1543154402,0,0,0
9,1543154407,0,0,0
9,1543154451,0,0,0
9,1543154480,0,0,0
9,1543154556,2,2,0
9,1543154624,3,1,0
9,1543154669,4,1,0
9,1543154724,4,0,0
9,1543154762,6,2,0
9,1543154843,9,3,0
9,1543154907,9,2,2
9,1543154960,13,4,0
9,1543155043,15,3,1
9,1543155115,15,0,0
9,1543155200,13,1,3
9,1543155248,12,0,1
9,1543155379,0,0,12
9,1543158668,24,24,0
9,1543158748,24,0,0
9,1543158793,24,0,0
9,1543158856,22,0,2
9,1543158959,20,2,4
9,1543159023,15,0,5
9,1543159108,5,0,10
9,1543159216,2,0,3
9,1543159326,2,0,0
9,1543159382,2,0,0
9,1543159406,2,0,0
9,1543159441,1,0,1
9,1543159530,0,0,1
9,1543159553,0,0,0
9,1543159776,3,3,0
9,1543159814,3,0,0
9,1543159875,3,0,0
9,1543159951,5,2,0
9,1543159982,5,0,0
9,1543160063,9,4,0
9,1543160082,9,0,0
9,1543160125,9,0,0
9,1543160211,11,2,0
9,1543160233,8,0,3
9,1543160303,9,3,2
9,1543160430,9,0,0
9,1543160545,8,0,1
9,1543160606,8,0,0
9,1543160651,0,0,8
9,1543164049,3,3,0
9,1543164118,3,0,0
9,1543164261,4,1,0
9,1543164355,4,0,0
9,1543164369,2,0,2
9,1543164469,3,1,0
9,1543164494,2,0,1
9,1543164609,1,0,1
9,1543164705,1,0,0
9,1543164775,1,0,0
9,1543164799,1,0,0
9,1543164845,1,0,0
9,1543164911,0,0,1
9,1543164930,0,0,0
9,1543165049,0,0,0
9,1543165168,0,0,0
9,1543165287,0,0,0
9,1543165352,0,0,0
9,1543165412,2,2,0
9,1543165466,2,0,0
9,1543165487,2,0,0
9,1543165578,3,1,0
9,1543165655,2,0,1
9,1543165694,2,0,0
9,1543165808,13,11,0
9,1543165956,13,0,0
9,1543166024,13,0,0
9,1543166037,10,0,3
9,1543166195,0,0,10
9,1543169438,24,24,0
9,1543169575,25,1,0
9,1543169628,25,0,0
9,1543169707,24,0,1
9,1543169787,20,3,7
9,1543169917,24,4,0
9,1543170027,19,0,5
9,1543170132,13,0,6
9,1543170240,13,0,0
9,1543170297,9,0,4
9,1543170344,2,0,7
9,1543170416,2,0,0
9,1543170481,2,0,0
9,1543170486,0,0,2
9,1543170643,2,2,0
9,1543170673,2,0,0
9,1543170727,0,0,2
9,1543170808,0,0,0
9,1543170867,2,2,0
9,1543170918,2,0,0
9,1543170951,2,0,0
9,1543171015,2,0,0
9,1543171150,3,1,0
9,1543171198,3,0,0
9,1543171274,2,0,1
9,1543171387,2,0,0
9,1543171504,2,0,0
9,1543171606,2,0,0
9,1543171656,0,0,2
9,1543174844,9,9,0
9,1543174923,9,0,0
9,1543174961,9,0,0
9,1543175036,9,0,0
9,1543175068,9,0,0
9,1543175098,9,2,2
9,1543175207,7,0,2
9,1543175269,7,0,0
9,1543175337,7,0,0
9,1543175395,5,0,2
9,1543175443,3,0,2
9,1543175511,1,0,2
9,1543175615,1,0,0
9,1543175621,0,0,1
9,1543176064,0,0,0
9,1543176097,0,0,0
9,1543176179,1,1,0
9,1543176243,5,4,0
9,1543176298,7,2,0
9,1543176344,7,0,0
9,1543176357,7,0,0
9,1543176386,7,0,0
9,1543176407,5,0,2
9,1543176457,7,2,0
9,1543176560,5,0,2
9,1543176695,5,0,0
9,1543176738,5,0,0
9,1543176749,3,0,2
9,1543176819,0,0,3
9,1543211971,1,1,0
9,1543212021,2,1,0
9,1543212079,2,0,0
9,1543212123,3,1,0
9,1543212169,4,1,0
9,1543212247,4,0,0
9,1543212259,3,0,1
9,1543212307,5,2,0
9,1543212360,6,1,0
9,1543212407,7,2,1
9,1543212474,9,2,0
9,1543212537,9,0,0
9,1543212575,9,0,0
9,1543212601,9,0,0
9,1543212637,0,0,9
9,1543213003,0,0,0
9,1543213086,0,0,0
9,1543213116,0,0,0
9,1543213148,0,0,0
9,1543213167,0,0,0
9,1543213203,0,0,0
9,1543213233,0,0,0
9,1543213271,0,0,0
9,1543213308,0,0,0
9,1543213371,0,0,0
9,1543213396,0,0,0
9,1543213437,0,0,0
9,1543213459,0,0,0
9,1543213482,0,0,0
9,1543213505,0,0,0
9,1543213528,0,0,0
9,1543213620,0,0,0
9,1543213767,0,0,0
9,1543213914,0,0,0
9,1543214061,0,0,0
9,1543214209,1,1,0
9,1543214241,1,0,0
9,1543214267,0,0,1
9,1543214684,1,1,0
9,1543214697,1,0,0
9,1543214775,1,0,0
9,1543214876,1,0,0
9,1543214909,2,1,0
9,1543214970,2,0,0
9,1543215028,2,0,0
9,1543215078,7,5,0
9,1543215129,8,1,0
9,1543215221,8,0,0
9,1543215239,8,0,0
9,1543215289,8,0,0
9,1543215376,8,0,0
9,1543215412,6,0,2
9,1543215498,6,0,0
9,1543215527,9,3,0
9,1543215600,9,0,0
9,1543215612,10,1,0
9,1543215735,0,0,10
9,1543215999,15,15,0
9,1543216390,14,0,1
9,1543216483,11,0,3
9,1543216623,11,0,0
9,1543216640,12,3,2
9,1543216762,11,0,1
9,1543216912,11,0,0
9,1543216938,10,0,1
9,1543217019,9,0,1
9,1543217117,6,0,3
9,1543217162,2,0,4
9,1543217208,2,0,0
9,1543217231,2,0,0
9,1543217254,2,0,0
9,1543217278,2,0,0
9,1543217420,2,0,0
9,1543217479,1,0,1
9,1543217544,3,2,0
9,1543217610,4,1,0
9,1543217676,5,1,0
9,1543217742,5,0,0
9,1543217772,6,1,0
9,1543217868,0,0,6
9,1543217965,18,18,0
9,1543218063,30,12,0
9,1543218161,31,1,0
9,1543218259,32,1,0
9,1543218357,39,7,0
9,1543218455,41,2,0
9,1543218552,43,4,2
9,1543218650,47,4,0
9,1543218748,53,7,1
9,1543218846,38,0,15
9,1543218944,42,4,0
9,1543219042,45,3,0
9,1543219140,46,4,3
9,1543219237,45,3,4
9,1543219335,29,1,17
9,1543219433,18,0,11
9,1543219531,17,0,1
9,1543219629,17,0,0
9,1543219727,0,0,17
9,1543219825,41,41,0
9,1543219967,45,4,0
9,1543220110,44,2,3
9,1543220252,39,1,6
9,1543220395,36,1,4
9,1543220537,26,1,11
9,1543220680,17,0,9
9,1543220692,2,0,15
9,1543220704,2,0,0
9,1543220717,3,1,0
9,1543220729,2,0,1
9,1543220742,1,0,1
9,1543220796,1,0,0
9,1543220850,1,0,0
9,1543220904,1,0,0
9,1543220958,1,0,0
9,1543221012,0,0,1
9,1543221065,0,0,0
9,1543221167,0,0,0
9,1543221270,0,0,0
9,1543221373,0,0,0
9,1543221475,0,0,0
9,1543221578,0,0,0
9,1543221681,4,4,0
9,1543221759,5,1,0
9,1543221837,5,0,0
9,1543221915,5,0,0
9,1543221994,8,3,0
9,1543222064,8,0,0
9,1543222120,11,3,0
9,1543222302,19,8,0
9,1543222356,23,4,0
9,1543222449,31,8,0
9,1543222542,33,2,0
9,1543222636,36,3,0
9,1543222729,36,2,2
9,1543222823,30,2,8
9,1543222916,27,1,4
9,1543223009,29,2,0
9,1543223103,26,0,3
9,1543223196,26,1,1
9,1543223290,0,0,26
9,1543223383,63,63,0
9,1543223476,64,3,2
9,1543223570,59,3,8
9,1543223663,57,2,4
9,1543223757,57,4,4
9,1543223850,42,1,16
9,1543223944,36,1,7
9,1543224037,23,0,13
9,1543224130,17,0,6
9,1543224224,13,0,4
9,1543224317,6,0,7
9,1543224411,2,0,4
9,1543224504,2,0,0
9,1543224597,2,0,0
9,1543224691,2,0,0
9,1543224784,2,0,0
9,1543224878,2,0,0
9,1543224971,2,0,0
9,1543225064,2,0,0
9,1543225158,2,0,0
9,1543225251,2,0,0
9,1543225345,2,0,0
9,1543225438,0,0,2
9,1543225532,5,5,0
9,1543225625,8,3,0
9,1543225718,8,0,0
9,1543225812,8,0,0
9,1543225905,9,1,0
9,1543225999,9,0,0
9,1543226092,9,0,0
9,1543226185,15,6,0
9,1543226279,15,0,0
9,1543226372,15,0,0
9,1543226466,15,1,1
9,1543226559,15,0,0
9,1543226652,14,0,1
9,1543226746,8,0,6
9,1543226839,4,0,4
9,1543226933,4,1,1
9,1543227026,3,0,1
9,1543227120,3,1,1
9,1543227202,0,0,3
9,1543227284,38,38,0
9,1543227366,36,0,2
9,1543227448,38,5,3
9,1543227531,34,1,5
9,1543227656,28,5,11
9,1543228038,15,3,16
11,1542863505,1,1,0
11,1542863558,5,4,0
11,1542863765,5,0,0
11,1542863780,5,0,0
11,1542863822,7,2,0
11,1542863877,9,2,0
11,1542863920,10,1,0
11,1542863959,10,0,0
11,1542863968,10,0,0
11,1542864001,10,0,0
11,1542864029,10,0,0
11,1542864050,10,0,0
11,1542864084,12,2,0
11,1542864130,14,2,0
11,1542864208,14,0,0
11,1542864233,14,0,0
11,1542864241,14,0,0
11,1542864307,15,1,0
11,1542864356,15,1,1
11,1542864494,5,1,11
11,1542864570,5,0,0
11,1542864596,5,0,0
11,1542864624,5,0,0
11,1542864669,5,0,0
11,1542864742,4,0,1
11,1542864818,5,1,0
11,1542864895,5,0,0
11,1542864916,5,0,0
11,1542864929,5,0,0
11,1542865312,5,0,0
11,1542865333,4,0,1
11,1542865366,4,0,0
11,1542865397,4,0,0
11,1542865416,4,0,0
11,1542865438,4,0,0
11,1542865468,4,0,0
11,1542865501,4,0,0
11,1542865527,4,0,0
11,1542865539,4,0,0
11,1542865593,5,1,0
11,1542865659,4,0,1
11,1542865704,4,0,0
11,1542865722,4,1,1
11,1542865769,4,0,0
11,1542865798,3,0,1
11,1542865836,3,0,0
11,1542865865,3,0,0
11,1542865889,3,0,0
11,1542865909,0,0,3
11,1542865978,0,0,0
11,1542866014,0,0,0
11,1542866038,0,0,0
11,1542866068,0,0,0
11,1542866094,0,0,0
11,1542866113,0,0,0
11,1542866140,0,0,0
11,1542866162,1,1,0
11,1542866307,1,0,0
11,1542866320,2,1,0
11,1542866381,2,0,0
11,1542866413,3,1,0
11,1542866452,3,0,0
11,1542866466,5,2,0
11,1542866518,5,0,0
11,1542866536,5,0,0
11,1542866573,7,2,0
11,1542866630,7,0,0
11,1542866653,7,0,0
11,1542866674,6,0,1
11,1542866679,6,0,0
11,1542866794,6,0,0
11,1542866812,7,1,0
11,1542866920,7,0,0
11,1542866936,6,0,1
11,1542866968,6,0,0
11,1542866979,7,1,0
11,1542867154,4,3,6
11,1542867331,4,0,0
11,1542867376,4,0,0
11,1542867407,4,0,0
11,1542867467,4,0,0
11,1542867482,4,0,0
11,1542867510,4,0,0
11,1542867556,4,0,0
11,1542867667,3,0,1
11,1542867702,3,0,0
11,1542867719,3,0,0
11,1542867770,3,0,0
11,1542867796,3,0,0
11,1542867826,0,0,3
11,1542867879,0,0,0
11,1542867914,0,0,0
11,1542867923,1,1,0
11,1542868159,2,3,2
11,1542868234,0,0,2
11,1542868860,12,12,0
11,1542868919,15,5,2
11,1542869104,18,3,0
11,1542869161,18,0,0
11,1542869217,18,0,0
11,1542869231,19,1,0
11,1542869275,21,2,0
11,1542869334,21,0,0
11,1542869353,24,3,0
11,1542869422,24,0,0
11,1542869441,25,1,0
11,1542869484,26,1,0
11,1542869543,27,2,1
11,1542869595,28,1,0
11,1542869695,28,0,0
11,1542869720,27,0,1
11,1542869763,27,0,0
11,1542869832,27,2,2
11,1542869877,27,0,0
11,1542870158,34,22,15
11,1542870309,38,4,0
11,1542870368,36,2,4
11,1542870572,36,0,0
11,1542870598,35,4,5
11,1542870709,30,0,5
11,1542870805,47,17,0
11,1542870980,46,0,1
11,1542871037,44,0,2
11,1542871048,43,0,1
11,1542871143,43,0,0
11,1542871164,43,0,0
11,1542871251,43,0,0
11,1542871318,31,2,14
11,1542871368,30,0,1
11,1542871407,29,0,1
11,1542871467,29,0,0
11,1542871494,30,1,0
11,1542871548,30,1,1
11,1542871588,30,0,0
11,1542871691,30,0,0
11,1542871737,30,3,3
11,1542871792,31,1,0
11,1542871839,30,0,1
11,1542871886,30,0,0
11,1542871925,30,0,0
11,1542871961,6,0,24
11,1542872042,3,0,3
11,1542872067,3,0,0
11,1542872086,0,0,3
11,1542872155,7,7,0
11,1542872225,7,0,0
11,1542872295,9,2,0
11,1542872365,10,1,0
11,1542872435,10,0,0
11,1542872504,13,3,0
11,1542872574,17,4,0
11,1542872644,27,10,0
11,1542872714,32,5,0
11,1542872784,39,7,0
11,1542872853,38,0,1
11,1542872923,39,1,0
11,1542872993,41,2,0
11,1542873063,43,2,0
11,1542873133,46,3,0
11,1542873202,49,3,0
11,1542873272,47,0,2
11,1542873342,52,5,0
11,1542873412,55,3,0
11,1542873482,58,6,3
11,1542873551,58,0,0
11,1542873621,60,2,0
11,1542873691,60,6,6
11,1542873761,44,2,18
11,1542873831,39,4,9
11,1542873900,38,0,1
11,1542873970,29,1,10
11,1542874040,30,3,2
11,1542874110,34,9,5
11,1542874180,37,3,0
11,1542874249,41,5,1
11,1542874319,46,5,0
11,1542874389,43,0,3
11,1542874459,28,0,15
11,1542874529,28,0,0
11,1542874598,30,3,1
11,1542874668,21,1,10
11,1542874738,22,1,0
11,1542874808,22,0,0
11,1542874878,22,0,0
11,1542874947,22,0,0
11,1542875017,6,0,16
11,1542875087,5,0,1
11,1542875157,5,0,0
11,1542875227,5,0,0
11,1542875296,3,0,2
11,1542875366,3,0,0
11,1542875436,3,0,0
11,1542875506,0,0,3
11,1542875576,1,1,0
11,1542875615,4,3,0
11,1542875636,4,0,0
11,1542875692,5,1,0
11,1542875797,5,0,0
11,1542875831,7,2,0
11,1542875905,9,3,1
11,1542875918,9,0,0
11,1542875968,10,1,0
11,1542876001,11,1,0
11,1542876064,11,0,0
11,1542876104,11,0,0
11,1542876127,12,1,0
11,1542876174,14,2,0
11,1542876231,16,2,0
11,1542876314,18,2,0
11,1542876402,18,0,0
11,1542876432,18,0,0
11,1542876446,18,0,0
11,1542876536,17,1,2
11,1542876586,17,0,0
11,1542877015,14,5,8
11,1542877163,14,2,2
11,1542877305,15,2,1
11,1542877405,10,0,5
11,1542877509,8,1,3
11,1542877744,4,1,5
11,1542877840,8,8,4
11,1542878001,8,3,3
11,1542878047,8,0,0
11,1542878055,7,0,1
11,1542878145,5,0,2
11,1542878247,7,2,0
11,1542878328,7,0,0
11,1542878364,7,0,0
11,1542878380,7,0,0
11,1542878401,7,0,0
11,1542878430,7,0,0
11,1542878465,7,0,0
11,1542878491,7,0,0
11,1542878508,6,0,1
11,1542878668,6,0,0
11,1542878806,7,1,0
11,1542878854,7,0,0
11,1542878960,6,0,1
11,1542879066,6,0,0
11,1542879173,5,0,1
11,1542879279,0,0,5
11,1542879386,2,2,0
11,1542879438,2,0,0
11,1542879561,3,1,0
11,1542879796,3,0,0
11,1542879859,3,0,0
11,1542879885,3,0,0
11,1542879931,5,2,0
11,1542879980,5,0,0
11,1542879996,6,1,0
11,1542880050,6,0,0
11,1542880060,7,1,0
11,1542880190,8,1,0
11,1542880257,11,3,0
11,1542880330,11,1,1
11,1542880399,11,0,0
11,1542880406,12,1,0
11,1542880612,10,1,3
11,1542880697,12,5,3
11,1542880882,13,7,6
11,1542880982,16,3,0
11,1542881127,18,2,0
11,1542881175,19,1,0
11,1542881464,20,7,6
11,1542881634,19,0,1
11,1542881678,19,0,0
11,1542881692,17,0,2
11,1542881830,17,0,0
11,1542881846,15,0,2
11,1542881906,15,0,0
11,1542881963,11,0,4
11,1542882034,10,0,1
11,1542882092,11,2,1
11,1542882142,10,0,1
11,1542882234,9,0,1
11,1542882304,8,1,2
11,1542882360,6,0,2
11,1542882453,6,0,0
11,1542882483,4,0,2
11,1542882533,1,0,3
11,1542882646,1,0,0
11,1542882687,1,0,0
11,1542882728,1,0,0
11,1542882754,0,0,1
11,1542882980,2,2,0
11,1542883019,3,1,0
11,1542883074,4,1,0
11,1542883144,4,0,0
11,1542883283,4,0,0
11,1542883346,4,0,0
11,1542883400,4,0,0
11,1542883422,7,3,0
11,1542883497,7,0,0
11,1542883510,9,2,0
11,1542883548,9,0,0
11,1542883595,9,0,0
11,1542883627,9,0,0
11,1542883659,9,2,2
11,1542883739,11,2,0
11,1542883810,11,2,2
11,1542883902,11,0,0
11,1542883933,12,1,0
11,1542883979,13,1,0
11,1542884098,13,0,0
11,1542884111,12,1,2
11,1542884395,13,3,2
11,1542884507,17,7,3
11,1542884592,16,0,1
11,1542884660,8,0,8
11,1542884753,10,4,2
11,1542884943,19,10,1
11,1542885101,26,7,0
11,1542885294,28,2,0
11,1542885350,29,1,0
11,1542885367,26,0,3
11,1542885433,22,1,5
11,1542885540,22,0,0
11,1542885555,21,0,1
11,1542885622,17,1,5
11,1542885675,14,0,3
11,1542885696,14,0,0
11,1542885751,13,0,1
11,1542885828,11,1,3
11,1542885896,11,0,0
11,1542885910,11,0,0
11,1542886025,8,0,3
11,1542886177,6,1,3
11,1542886240,6,0,0
11,1542886320,4,0,2
11,1542886401,2,0,2
11,1542886481,2,0,0
11,1542886562,0,0,2
11,1542886643,6,6,0
11,1542886673,9,3,0
11,1542886833,9,0,0
11,1542887030,9,0,0
11,1542887055,9,0,0
11,1542887072,10,1,0
11,1542887143,10,0,0
11,1542887191,10,0,0
11,1542887218,10,0,0
11,1542887242,12,2,0
11,1542887301,12,0,0
11,1542887366,16,4,0
11,1542887601,17,1,0
11,1542887699,19,2,0
11,1542887805,19,0,0
11,1542887811,20,1,0
11,1542888037,24,6,2
11,1542888132,30,9,3
11,1542888286,33,5,2
11,1542888367,36,3,0
11,1542888511,32,3,7
11,1542888568,34,2,0
11,1542888757,24,5,15
11,1542888966,25,1,0
11,1542889016,26,1,0
11,1542889061,27,2,1
11,1542889159,25,0,2
11,1542889203,23,1,3
11,1542889301,23,0,0
11,1542889364,17,1,7
11,1542889428,14,1,4
11,1542889477,11,0,3
11,1542889515,10,0,1
11,1542889584,8,0,2
11,1542889664,5,0,3
11,1542889713,3,0,2
11,1542889803,3,0,0
11,1542889826,3,1,1
11,1542889914,3,0,0
11,1542889937,4,1,0
11,1542889999,4,0,0
11,1542890033,4,0,0
11,1542890054,0,0,4
11,1542890178,0,0,0
11,1542890217,0,0,0
11,1542890242,0,0,0
11,1542890309,0,0,0
11,1542890339,0,0,0
11,1542890382,0,0,0
11,1542890436,0,0,0
11,1542890446,1,1,0
11,1542890499,1,0,0
11,1542890529,1,0,0
11,1542890535,3,2,0
11,1542890602,4,1,0
11,1542890661,4,0,0
11,1542890686,4,0,0
11,1542890731,4,0,0
11,1542890784,5,1,0
11,1542890869,5,0,0
11,1542890899,5,0,0
11,1542890909,5,0,0
11,1542890972,6,1,0
11,1542891018,9,4,1
11,1542891448,11,4,2
11,1542891564,11,0,0
11,1542891619,12,1,0
11,1542891750,12,0,0
